"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"NOR","TRADEGOODSERV","EXP","MLN_USD","A","1988",55301.2255,
"NOR","TRADEGOODSERV","EXP","MLN_USD","A","1989",61317.6683,
"NOR","TRADEGOODSERV","EXP","MLN_USD","A","1990",66563.4926,
"NOR","TRADEGOODSERV","EXP","MLN_USD","A","1991",70587.8043,
"NOR","TRADEGOODSERV","EXP","MLN_USD","A","1992",73984.2245,
"NOR","TRADEGOODSERV","EXP","MLN_USD","A","1993",76312.0733,
"NOR","TRADEGOODSERV","EXP","MLN_USD","A","1994",82745.5425,
"NOR","TRADEGOODSERV","EXP","MLN_USD","A","1995",86883.6865,
"NOR","TRADEGOODSERV","EXP","MLN_USD","A","1996",95594.6066,
"NOR","TRADEGOODSERV","EXP","MLN_USD","A","1997",103012.1131,
"NOR","TRADEGOODSERV","EXP","MLN_USD","A","1998",103703.9764,
"NOR","TRADEGOODSERV","EXP","MLN_USD","A","1999",106654.8786,
"NOR","TRADEGOODSERV","EXP","MLN_USD","A","2000",110040.6816,
"NOR","TRADEGOODSERV","EXP","MLN_USD","A","2001",114820.0222,
"NOR","TRADEGOODSERV","EXP","MLN_USD","A","2002",114507.286,
"NOR","TRADEGOODSERV","EXP","MLN_USD","A","2003",114377.4608,
"NOR","TRADEGOODSERV","EXP","MLN_USD","A","2004",115554.0855,
"NOR","TRADEGOODSERV","EXP","MLN_USD","A","2005",116077.2836,
"NOR","TRADEGOODSERV","EXP","MLN_USD","A","2006",115141.7628,
"NOR","TRADEGOODSERV","EXP","MLN_USD","A","2007",116708.4006,
"NOR","TRADEGOODSERV","EXP","MLN_USD","A","2008",116862.82,
"NOR","TRADEGOODSERV","EXP","MLN_USD","A","2009",112070.8463,
"NOR","TRADEGOODSERV","EXP","MLN_USD","A","2010",112694.1685,
"NOR","TRADEGOODSERV","EXP","MLN_USD","A","2011",111776.3878,
"NOR","TRADEGOODSERV","EXP","MLN_USD","A","2012",113534.2691,
"NOR","TRADEGOODSERV","EXP","MLN_USD","A","2013",111649.2505,
"NOR","TRADEGOODSERV","EXP","MLN_USD","A","2014",115091.6337,
"NOR","TRADEGOODSERV","EXP","MLN_USD","A","2015",120525.7447,
"NOR","TRADEGOODSERV","EXP","MLN_USD","A","2016",121806.2564,
"NOR","TRADEGOODSERV","EXP","MLN_USD","A","2017",121529.4035,
"POL","TRADEGOODSERV","EXP","MLN_USD","A","1990",58198.3411,"E"
"POL","TRADEGOODSERV","EXP","MLN_USD","A","1991",57199.6053,"E"
"POL","TRADEGOODSERV","EXP","MLN_USD","A","1992",63373.4395,"E"
"POL","TRADEGOODSERV","EXP","MLN_USD","A","1993",65370.9111,"E"
"POL","TRADEGOODSERV","EXP","MLN_USD","A","1994",73905.5203,"E"
"POL","TRADEGOODSERV","EXP","MLN_USD","A","1995",90792.9709,
"POL","TRADEGOODSERV","EXP","MLN_USD","A","1996",101064.1482,
"POL","TRADEGOODSERV","EXP","MLN_USD","A","1997",113397.2141,
"POL","TRADEGOODSERV","EXP","MLN_USD","A","1998",129545.7165,
"POL","TRADEGOODSERV","EXP","MLN_USD","A","1999",126279.3035,
"POL","TRADEGOODSERV","EXP","MLN_USD","A","2000",156097.3838,
"POL","TRADEGOODSERV","EXP","MLN_USD","A","2001",160866.1249,
"POL","TRADEGOODSERV","EXP","MLN_USD","A","2002",168637.8585,
"POL","TRADEGOODSERV","EXP","MLN_USD","A","2003",192416.1249,
"POL","TRADEGOODSERV","EXP","MLN_USD","A","2004",201832.1564,
"POL","TRADEGOODSERV","EXP","MLN_USD","A","2005",221744.5204,
"POL","TRADEGOODSERV","EXP","MLN_USD","A","2006",256252.0384,
"POL","TRADEGOODSERV","EXP","MLN_USD","A","2007",281980.1703,
"POL","TRADEGOODSERV","EXP","MLN_USD","A","2008",301890.316,
"POL","TRADEGOODSERV","EXP","MLN_USD","A","2009",283937.7998,
"POL","TRADEGOODSERV","EXP","MLN_USD","A","2010",321049.0204,
"POL","TRADEGOODSERV","EXP","MLN_USD","A","2011",346288.5768,
"POL","TRADEGOODSERV","EXP","MLN_USD","A","2012",362163.122,
"POL","TRADEGOODSERV","EXP","MLN_USD","A","2013",384191.7223,
"POL","TRADEGOODSERV","EXP","MLN_USD","A","2014",409836.6688,
"POL","TRADEGOODSERV","EXP","MLN_USD","A","2015",441368.9226,
"POL","TRADEGOODSERV","EXP","MLN_USD","A","2016",480425.0176,
"POL","TRADEGOODSERV","EXP","MLN_USD","A","2017",525832.0399,
"PRT","TRADEGOODSERV","EXP","MLN_USD","A","1970",12007.2307,"E"
"PRT","TRADEGOODSERV","EXP","MLN_USD","A","1971",13194.097,"E"
"PRT","TRADEGOODSERV","EXP","MLN_USD","A","1972",15641.5435,"E"
"PRT","TRADEGOODSERV","EXP","MLN_USD","A","1973",16295.0464,"E"
"PRT","TRADEGOODSERV","EXP","MLN_USD","A","1974",13735.2569,"E"
"PRT","TRADEGOODSERV","EXP","MLN_USD","A","1975",11594.007,"E"
"PRT","TRADEGOODSERV","EXP","MLN_USD","A","1976",11594.007,"E"
"PRT","TRADEGOODSERV","EXP","MLN_USD","A","1977",12277.9879,"E"
"PRT","TRADEGOODSERV","EXP","MLN_USD","A","1978",13394.4427,"E"
"PRT","TRADEGOODSERV","EXP","MLN_USD","A","1979",17810.0896,"E"
"PRT","TRADEGOODSERV","EXP","MLN_USD","A","1980",18204.6899,"E"
"PRT","TRADEGOODSERV","EXP","MLN_USD","A","1981",17395.8622,"E"
"PRT","TRADEGOODSERV","EXP","MLN_USD","A","1982",18208.0422,"E"
"PRT","TRADEGOODSERV","EXP","MLN_USD","A","1983",20685.2782,"E"
"PRT","TRADEGOODSERV","EXP","MLN_USD","A","1984",23092.0405,"E"
"PRT","TRADEGOODSERV","EXP","MLN_USD","A","1985",24631.3375,"E"
"PRT","TRADEGOODSERV","EXP","MLN_USD","A","1986",26295.3448,"E"
"PRT","TRADEGOODSERV","EXP","MLN_USD","A","1987",29243.8488,"E"
"PRT","TRADEGOODSERV","EXP","MLN_USD","A","1988",31636.9405,"E"
"PRT","TRADEGOODSERV","EXP","MLN_USD","A","1989",35498.0585,"E"
"PRT","TRADEGOODSERV","EXP","MLN_USD","A","1990",38866.1604,"E"
"PRT","TRADEGOODSERV","EXP","MLN_USD","A","1991",39317.7988,"E"
"PRT","TRADEGOODSERV","EXP","MLN_USD","A","1992",40590.7145,"E"
"PRT","TRADEGOODSERV","EXP","MLN_USD","A","1993",39262.0106,"E"
"PRT","TRADEGOODSERV","EXP","MLN_USD","A","1994",42555.5644,"E"
"PRT","TRADEGOODSERV","EXP","MLN_USD","A","1995",46316.6283,
"PRT","TRADEGOODSERV","EXP","MLN_USD","A","1996",49051.1735,
"PRT","TRADEGOODSERV","EXP","MLN_USD","A","1997",52657.5768,
"PRT","TRADEGOODSERV","EXP","MLN_USD","A","1998",56875.7509,
"PRT","TRADEGOODSERV","EXP","MLN_USD","A","1999",58934.1395,
"PRT","TRADEGOODSERV","EXP","MLN_USD","A","2000",63908.3845,
"PRT","TRADEGOODSERV","EXP","MLN_USD","A","2001",65348.4367,
"PRT","TRADEGOODSERV","EXP","MLN_USD","A","2002",67360.512,
"PRT","TRADEGOODSERV","EXP","MLN_USD","A","2003",69579.8462,
"PRT","TRADEGOODSERV","EXP","MLN_USD","A","2004",72685.8237,
"PRT","TRADEGOODSERV","EXP","MLN_USD","A","2005",73039.0611,
"PRT","TRADEGOODSERV","EXP","MLN_USD","A","2006",82074.9188,
"PRT","TRADEGOODSERV","EXP","MLN_USD","A","2007",88076.9913,
"PRT","TRADEGOODSERV","EXP","MLN_USD","A","2008",87792.8315,
"PRT","TRADEGOODSERV","EXP","MLN_USD","A","2009",78832.0236,
"PRT","TRADEGOODSERV","EXP","MLN_USD","A","2010",86337.7816,
"PRT","TRADEGOODSERV","EXP","MLN_USD","A","2011",92412.3339,
"PRT","TRADEGOODSERV","EXP","MLN_USD","A","2012",95559.5016,
"PRT","TRADEGOODSERV","EXP","MLN_USD","A","2013",102235.0398,
"PRT","TRADEGOODSERV","EXP","MLN_USD","A","2014",106669.356,
"PRT","TRADEGOODSERV","EXP","MLN_USD","A","2015",113215.9435,
"PRT","TRADEGOODSERV","EXP","MLN_USD","A","2016",118147.8311,
"PRT","TRADEGOODSERV","EXP","MLN_USD","A","2017",127372.6993,"P"
"SVK","TRADEGOODSERV","EXP","MLN_USD","A","1992",25703.7422,"E"
"SVK","TRADEGOODSERV","EXP","MLN_USD","A","1993",25638.4689,"E"
"SVK","TRADEGOODSERV","EXP","MLN_USD","A","1994",29422.3945,"E"
"SVK","TRADEGOODSERV","EXP","MLN_USD","A","1995",30760.5417,
"SVK","TRADEGOODSERV","EXP","MLN_USD","A","1996",30332.5408,
"SVK","TRADEGOODSERV","EXP","MLN_USD","A","1997",33363.8476,
"SVK","TRADEGOODSERV","EXP","MLN_USD","A","1998",32492.6376,
"SVK","TRADEGOODSERV","EXP","MLN_USD","A","1999",35777.6699,
"SVK","TRADEGOODSERV","EXP","MLN_USD","A","2000",38457.284,
"SVK","TRADEGOODSERV","EXP","MLN_USD","A","2001",42547.3509,
"SVK","TRADEGOODSERV","EXP","MLN_USD","A","2002",45541.7985,
"SVK","TRADEGOODSERV","EXP","MLN_USD","A","2003",53918.8896,
"SVK","TRADEGOODSERV","EXP","MLN_USD","A","2004",65164.5284,
"SVK","TRADEGOODSERV","EXP","MLN_USD","A","2005",73557.6152,
"SVK","TRADEGOODSERV","EXP","MLN_USD","A","2006",90416.6103,
"SVK","TRADEGOODSERV","EXP","MLN_USD","A","2007",103619.5219,
"SVK","TRADEGOODSERV","EXP","MLN_USD","A","2008",106748.0445,
"SVK","TRADEGOODSERV","EXP","MLN_USD","A","2009",88853.1943,
"SVK","TRADEGOODSERV","EXP","MLN_USD","A","2010",102833.9615,
"SVK","TRADEGOODSERV","EXP","MLN_USD","A","2011",115181.9437,
"SVK","TRADEGOODSERV","EXP","MLN_USD","A","2012",125901.3691,
"SVK","TRADEGOODSERV","EXP","MLN_USD","A","2013",134292.4006,
"SVK","TRADEGOODSERV","EXP","MLN_USD","A","2014",139513.3635,
"SVK","TRADEGOODSERV","EXP","MLN_USD","A","2015",147837.787,
"SVK","TRADEGOODSERV","EXP","MLN_USD","A","2016",155974.2598,
"SVK","TRADEGOODSERV","EXP","MLN_USD","A","2017",165184.4578,
"ESP","TRADEGOODSERV","EXP","MLN_USD","A","1970",34562.7858,"E"
"ESP","TRADEGOODSERV","EXP","MLN_USD","A","1971",39471.2574,"E"
"ESP","TRADEGOODSERV","EXP","MLN_USD","A","1972",44760.291,"E"
"ESP","TRADEGOODSERV","EXP","MLN_USD","A","1973",49236.9414,"E"
"ESP","TRADEGOODSERV","EXP","MLN_USD","A","1974",48744.5409,"E"
"ESP","TRADEGOODSERV","EXP","MLN_USD","A","1975",48548.8234,"E"
"ESP","TRADEGOODSERV","EXP","MLN_USD","A","1976",50976.6529,"E"
"ESP","TRADEGOODSERV","EXP","MLN_USD","A","1977",57144.8621,"E"
"ESP","TRADEGOODSERV","EXP","MLN_USD","A","1978",63258.7052,"E"
"ESP","TRADEGOODSERV","EXP","MLN_USD","A","1979",66801.8141,"E"
"ESP","TRADEGOODSERV","EXP","MLN_USD","A","1980",68334.9348,"E"
"ESP","TRADEGOODSERV","EXP","MLN_USD","A","1981",76051.0435,"E"
"ESP","TRADEGOODSERV","EXP","MLN_USD","A","1982",80283.7841,"E"
"ESP","TRADEGOODSERV","EXP","MLN_USD","A","1983",88001.7616,"E"
"ESP","TRADEGOODSERV","EXP","MLN_USD","A","1984",98595.7601,"E"
"ESP","TRADEGOODSERV","EXP","MLN_USD","A","1985",99253.5635,"E"
"ESP","TRADEGOODSERV","EXP","MLN_USD","A","1986",99485.2897,"E"
"ESP","TRADEGOODSERV","EXP","MLN_USD","A","1987",104723.4231,"E"
"ESP","TRADEGOODSERV","EXP","MLN_USD","A","1988",108720.7,"E"
"ESP","TRADEGOODSERV","EXP","MLN_USD","A","1989",110277.3768,"E"
"ESP","TRADEGOODSERV","EXP","MLN_USD","A","1990",115451.9723,"E"
"ESP","TRADEGOODSERV","EXP","MLN_USD","A","1991",124973.3028,"E"
"ESP","TRADEGOODSERV","EXP","MLN_USD","A","1992",134356.3451,"E"
"ESP","TRADEGOODSERV","EXP","MLN_USD","A","1993",144884.9371,"E"
"ESP","TRADEGOODSERV","EXP","MLN_USD","A","1994",169036.7871,"E"
"ESP","TRADEGOODSERV","EXP","MLN_USD","A","1995",184928.7193,
"ESP","TRADEGOODSERV","EXP","MLN_USD","A","1996",203306.0701,
"ESP","TRADEGOODSERV","EXP","MLN_USD","A","1997",232980.8035,
"ESP","TRADEGOODSERV","EXP","MLN_USD","A","1998",251700.9999,
"ESP","TRADEGOODSERV","EXP","MLN_USD","A","1999",271849.0313,
"ESP","TRADEGOODSERV","EXP","MLN_USD","A","2000",300349.2775,
"ESP","TRADEGOODSERV","EXP","MLN_USD","A","2001",311387.8046,
"ESP","TRADEGOODSERV","EXP","MLN_USD","A","2002",315643.7716,
"ESP","TRADEGOODSERV","EXP","MLN_USD","A","2003",326435.8355,
"ESP","TRADEGOODSERV","EXP","MLN_USD","A","2004",340316.2636,
"ESP","TRADEGOODSERV","EXP","MLN_USD","A","2005",346344.288,
"ESP","TRADEGOODSERV","EXP","MLN_USD","A","2006",363435.6236,
"ESP","TRADEGOODSERV","EXP","MLN_USD","A","2007",393435.303,
"ESP","TRADEGOODSERV","EXP","MLN_USD","A","2008",390101.8523,
"ESP","TRADEGOODSERV","EXP","MLN_USD","A","2009",347101.5775,
"ESP","TRADEGOODSERV","EXP","MLN_USD","A","2010",379810.9764,
"ESP","TRADEGOODSERV","EXP","MLN_USD","A","2011",407940.8391,
"ESP","TRADEGOODSERV","EXP","MLN_USD","A","2012",412283.5502,
"ESP","TRADEGOODSERV","EXP","MLN_USD","A","2013",429946.2951,
"ESP","TRADEGOODSERV","EXP","MLN_USD","A","2014",448385.606,
"ESP","TRADEGOODSERV","EXP","MLN_USD","A","2015",467068.6265,
"ESP","TRADEGOODSERV","EXP","MLN_USD","A","2016",491381.7501,"P"
"ESP","TRADEGOODSERV","EXP","MLN_USD","A","2017",517111.6936,"P"
"SWE","TRADEGOODSERV","EXP","MLN_USD","A","1970",27781.0232,"E"
"SWE","TRADEGOODSERV","EXP","MLN_USD","A","1971",29105.7932,"E"
"SWE","TRADEGOODSERV","EXP","MLN_USD","A","1972",30812.4904,"E"
"SWE","TRADEGOODSERV","EXP","MLN_USD","A","1973",35031.9754,"E"
"SWE","TRADEGOODSERV","EXP","MLN_USD","A","1974",36891.6495,"E"
"SWE","TRADEGOODSERV","EXP","MLN_USD","A","1975",33467.181,"E"
"SWE","TRADEGOODSERV","EXP","MLN_USD","A","1976",34912.4782,"E"
"SWE","TRADEGOODSERV","EXP","MLN_USD","A","1977",35420.8561,"E"
"SWE","TRADEGOODSERV","EXP","MLN_USD","A","1978",38183.9698,"E"
"SWE","TRADEGOODSERV","EXP","MLN_USD","A","1979",40527.0408,"E"
"SWE","TRADEGOODSERV","EXP","MLN_USD","A","1980",40310.4522,"E"
"SWE","TRADEGOODSERV","EXP","MLN_USD","A","1981",41273.4454,"E"
"SWE","TRADEGOODSERV","EXP","MLN_USD","A","1982",44034.3422,"E"
"SWE","TRADEGOODSERV","EXP","MLN_USD","A","1983",48441.5971,"E"
"SWE","TRADEGOODSERV","EXP","MLN_USD","A","1984",51892.1412,"E"
"SWE","TRADEGOODSERV","EXP","MLN_USD","A","1985",52536.5299,"E"
"SWE","TRADEGOODSERV","EXP","MLN_USD","A","1986",54341.2287,"E"
"SWE","TRADEGOODSERV","EXP","MLN_USD","A","1987",56700.5685,"E"
"SWE","TRADEGOODSERV","EXP","MLN_USD","A","1988",58310.6428,"E"
"SWE","TRADEGOODSERV","EXP","MLN_USD","A","1989",60173.6776,"E"
"SWE","TRADEGOODSERV","EXP","MLN_USD","A","1990",61233.0856,"E"
"SWE","TRADEGOODSERV","EXP","MLN_USD","A","1991",60061.3648,"E"
"SWE","TRADEGOODSERV","EXP","MLN_USD","A","1992",61358.7324,"E"
"SWE","TRADEGOODSERV","EXP","MLN_USD","A","1993",66465.635,
"SWE","TRADEGOODSERV","EXP","MLN_USD","A","1994",75431.1443,
"SWE","TRADEGOODSERV","EXP","MLN_USD","A","1995",83804.9641,
"SWE","TRADEGOODSERV","EXP","MLN_USD","A","1996",87263.6024,
"SWE","TRADEGOODSERV","EXP","MLN_USD","A","1997",99374.7701,
"SWE","TRADEGOODSERV","EXP","MLN_USD","A","1998",108254.6591,
"SWE","TRADEGOODSERV","EXP","MLN_USD","A","1999",116067.7325,
"SWE","TRADEGOODSERV","EXP","MLN_USD","A","2000",129645.6468,
"SWE","TRADEGOODSERV","EXP","MLN_USD","A","2001",130548.8743,
"SWE","TRADEGOODSERV","EXP","MLN_USD","A","2002",132268.7109,
"SWE","TRADEGOODSERV","EXP","MLN_USD","A","2003",137772.3655,
"SWE","TRADEGOODSERV","EXP","MLN_USD","A","2004",152561.94,
"SWE","TRADEGOODSERV","EXP","MLN_USD","A","2005",162675.1161,
"SWE","TRADEGOODSERV","EXP","MLN_USD","A","2006",176766.4194,
"SWE","TRADEGOODSERV","EXP","MLN_USD","A","2007",184683.4128,
"SWE","TRADEGOODSERV","EXP","MLN_USD","A","2008",188351.0002,
"SWE","TRADEGOODSERV","EXP","MLN_USD","A","2009",161067.9611,
"SWE","TRADEGOODSERV","EXP","MLN_USD","A","2010",180303.4691,
"SWE","TRADEGOODSERV","EXP","MLN_USD","A","2011",191304.4566,
"SWE","TRADEGOODSERV","EXP","MLN_USD","A","2012",193182.0031,
"SWE","TRADEGOODSERV","EXP","MLN_USD","A","2013",191689.4152,
"SWE","TRADEGOODSERV","EXP","MLN_USD","A","2014",201766.9901,
"SWE","TRADEGOODSERV","EXP","MLN_USD","A","2015",213236.7819,
"SWE","TRADEGOODSERV","EXP","MLN_USD","A","2016",220223.5974,
"SWE","TRADEGOODSERV","EXP","MLN_USD","A","2017",228101.5515,
"CHE","TRADEGOODSERV","EXP","MLN_USD","A","1970",53026.0054,"E"
"CHE","TRADEGOODSERV","EXP","MLN_USD","A","1971",55087.4338,"E"
"CHE","TRADEGOODSERV","EXP","MLN_USD","A","1972",58594.5392,"E"
"CHE","TRADEGOODSERV","EXP","MLN_USD","A","1973",63199.2882,"E"
"CHE","TRADEGOODSERV","EXP","MLN_USD","A","1974",63850.7353,"E"
"CHE","TRADEGOODSERV","EXP","MLN_USD","A","1975",59656.4871,"E"
"CHE","TRADEGOODSERV","EXP","MLN_USD","A","1976",65207.173,"E"
"CHE","TRADEGOODSERV","EXP","MLN_USD","A","1977",71543.1649,"E"
"CHE","TRADEGOODSERV","EXP","MLN_USD","A","1978",74202.4967,"E"
"CHE","TRADEGOODSERV","EXP","MLN_USD","A","1979",76031.9028,"E"
"CHE","TRADEGOODSERV","EXP","MLN_USD","A","1980",79887.0415,
"CHE","TRADEGOODSERV","EXP","MLN_USD","A","1981",92056.1206,
"CHE","TRADEGOODSERV","EXP","MLN_USD","A","1982",90181.3439,
"CHE","TRADEGOODSERV","EXP","MLN_USD","A","1983",87595.1256,
"CHE","TRADEGOODSERV","EXP","MLN_USD","A","1984",101463.9734,
"CHE","TRADEGOODSERV","EXP","MLN_USD","A","1985",109577.5793,
"CHE","TRADEGOODSERV","EXP","MLN_USD","A","1986",111273.2933,
"CHE","TRADEGOODSERV","EXP","MLN_USD","A","1987",108629.6122,
"CHE","TRADEGOODSERV","EXP","MLN_USD","A","1988",117000.1154,
"CHE","TRADEGOODSERV","EXP","MLN_USD","A","1989",123824.8876,
"CHE","TRADEGOODSERV","EXP","MLN_USD","A","1990",126384.5714,
"CHE","TRADEGOODSERV","EXP","MLN_USD","A","1991",124302.9686,
"CHE","TRADEGOODSERV","EXP","MLN_USD","A","1992",129149.4655,
"CHE","TRADEGOODSERV","EXP","MLN_USD","A","1993",128262.8487,
"CHE","TRADEGOODSERV","EXP","MLN_USD","A","1994",130086.031,
"CHE","TRADEGOODSERV","EXP","MLN_USD","A","1995",133879.2415,
"CHE","TRADEGOODSERV","EXP","MLN_USD","A","1996",137996.5792,
"CHE","TRADEGOODSERV","EXP","MLN_USD","A","1997",158364.6154,
"CHE","TRADEGOODSERV","EXP","MLN_USD","A","1998",162552.0895,
"CHE","TRADEGOODSERV","EXP","MLN_USD","A","1999",167881.5078,
"CHE","TRADEGOODSERV","EXP","MLN_USD","A","2000",188347.6714,
"CHE","TRADEGOODSERV","EXP","MLN_USD","A","2001",188322.5251,
"CHE","TRADEGOODSERV","EXP","MLN_USD","A","2002",184394.6597,
"CHE","TRADEGOODSERV","EXP","MLN_USD","A","2003",182374.2036,
"CHE","TRADEGOODSERV","EXP","MLN_USD","A","2004",199783.2966,
"CHE","TRADEGOODSERV","EXP","MLN_USD","A","2005",212939.0522,
"CHE","TRADEGOODSERV","EXP","MLN_USD","A","2006",226267.9573,
"CHE","TRADEGOODSERV","EXP","MLN_USD","A","2007",251982.1685,
"CHE","TRADEGOODSERV","EXP","MLN_USD","A","2008",261713.9972,
"CHE","TRADEGOODSERV","EXP","MLN_USD","A","2009",235622.074,
"CHE","TRADEGOODSERV","EXP","MLN_USD","A","2010",265876.1721,
"CHE","TRADEGOODSERV","EXP","MLN_USD","A","2011",278928.8371,
"CHE","TRADEGOODSERV","EXP","MLN_USD","A","2012",281979.7624,
"CHE","TRADEGOODSERV","EXP","MLN_USD","A","2013",324835.3155,
"CHE","TRADEGOODSERV","EXP","MLN_USD","A","2014",304837.6899,
"CHE","TRADEGOODSERV","EXP","MLN_USD","A","2015",312186.29,
"CHE","TRADEGOODSERV","EXP","MLN_USD","A","2016",332582.9955,
"CHE","TRADEGOODSERV","EXP","MLN_USD","A","2017",329621.9098,
"TUR","TRADEGOODSERV","EXP","MLN_USD","A","1970",9226.7823,"E"
"TUR","TRADEGOODSERV","EXP","MLN_USD","A","1971",10654.5885,"E"
"TUR","TRADEGOODSERV","EXP","MLN_USD","A","1972",12206.9126,"E"
"TUR","TRADEGOODSERV","EXP","MLN_USD","A","1973",14340.3207,"E"
"TUR","TRADEGOODSERV","EXP","MLN_USD","A","1974",12978.9241,"E"
"TUR","TRADEGOODSERV","EXP","MLN_USD","A","1975",13854.7006,"E"
"TUR","TRADEGOODSERV","EXP","MLN_USD","A","1976",17129.5235,"E"
"TUR","TRADEGOODSERV","EXP","MLN_USD","A","1977",11667.3347,"E"
"TUR","TRADEGOODSERV","EXP","MLN_USD","A","1978",14846.6938,"E"
"TUR","TRADEGOODSERV","EXP","MLN_USD","A","1979",13838.0982,"E"
"TUR","TRADEGOODSERV","EXP","MLN_USD","A","1980",13215.5083,"E"
"TUR","TRADEGOODSERV","EXP","MLN_USD","A","1981",21603.8695,"E"
"TUR","TRADEGOODSERV","EXP","MLN_USD","A","1982",28954.581,"E"
"TUR","TRADEGOODSERV","EXP","MLN_USD","A","1983",32752.3794,"E"
"TUR","TRADEGOODSERV","EXP","MLN_USD","A","1984",41082.6322,"E"
"TUR","TRADEGOODSERV","EXP","MLN_USD","A","1985",40289.8677,"E"
"TUR","TRADEGOODSERV","EXP","MLN_USD","A","1986",38235.3211,"E"
"TUR","TRADEGOODSERV","EXP","MLN_USD","A","1987",48322.5185,"E"
"TUR","TRADEGOODSERV","EXP","MLN_USD","A","1988",57221.7936,"E"
"TUR","TRADEGOODSERV","EXP","MLN_USD","A","1989",57073.3848,"E"
"TUR","TRADEGOODSERV","EXP","MLN_USD","A","1990",58530.0916,"E"
"TUR","TRADEGOODSERV","EXP","MLN_USD","A","1991",60710.1607,"E"
"TUR","TRADEGOODSERV","EXP","MLN_USD","A","1992",67388.9233,"E"
"TUR","TRADEGOODSERV","EXP","MLN_USD","A","1993",72567.6344,"E"
"TUR","TRADEGOODSERV","EXP","MLN_USD","A","1994",83583.6695,"E"
"TUR","TRADEGOODSERV","EXP","MLN_USD","A","1995",90257.1525,"E"
"TUR","TRADEGOODSERV","EXP","MLN_USD","A","1996",110076.8454,"E"
"TUR","TRADEGOODSERV","EXP","MLN_USD","A","1997",131128.8056,"E"
"TUR","TRADEGOODSERV","EXP","MLN_USD","A","1998",146859.3488,
"TUR","TRADEGOODSERV","EXP","MLN_USD","A","1999",130469.2922,
"TUR","TRADEGOODSERV","EXP","MLN_USD","A","2000",153107.1677,
"TUR","TRADEGOODSERV","EXP","MLN_USD","A","2001",160135.6762,
"TUR","TRADEGOODSERV","EXP","MLN_USD","A","2002",172560.7883,
"TUR","TRADEGOODSERV","EXP","MLN_USD","A","2003",184199.6835,
"TUR","TRADEGOODSERV","EXP","MLN_USD","A","2004",205524.6402,
"TUR","TRADEGOODSERV","EXP","MLN_USD","A","2005",222206.4149,
"TUR","TRADEGOODSERV","EXP","MLN_USD","A","2006",236650.3595,
"TUR","TRADEGOODSERV","EXP","MLN_USD","A","2007",253876.2053,
"TUR","TRADEGOODSERV","EXP","MLN_USD","A","2008",263558.3933,
"TUR","TRADEGOODSERV","EXP","MLN_USD","A","2009",253750.5373,
"TUR","TRADEGOODSERV","EXP","MLN_USD","A","2010",257979.8522,
"TUR","TRADEGOODSERV","EXP","MLN_USD","A","2011",292674.036,
"TUR","TRADEGOODSERV","EXP","MLN_USD","A","2012",336258.5108,
"TUR","TRADEGOODSERV","EXP","MLN_USD","A","2013",339868.379,
"TUR","TRADEGOODSERV","EXP","MLN_USD","A","2014",367584.3996,
"TUR","TRADEGOODSERV","EXP","MLN_USD","A","2015",383378.4918,
"TUR","TRADEGOODSERV","EXP","MLN_USD","A","2016",376216.0938,
"TUR","TRADEGOODSERV","EXP","MLN_USD","A","2017",421173.5539,
"GBR","TRADEGOODSERV","EXP","MLN_USD","A","1970",123713.2937,"E"
"GBR","TRADEGOODSERV","EXP","MLN_USD","A","1971",132272.8341,"E"
"GBR","TRADEGOODSERV","EXP","MLN_USD","A","1972",133695.4008,"E"
"GBR","TRADEGOODSERV","EXP","MLN_USD","A","1973",150147.1686,"E"
"GBR","TRADEGOODSERV","EXP","MLN_USD","A","1974",161127.6589,"E"
"GBR","TRADEGOODSERV","EXP","MLN_USD","A","1975",156353.0079,"E"
"GBR","TRADEGOODSERV","EXP","MLN_USD","A","1976",170590.7447,"E"
"GBR","TRADEGOODSERV","EXP","MLN_USD","A","1977",182324.7642,"E"
"GBR","TRADEGOODSERV","EXP","MLN_USD","A","1978",185695.8161,"E"
"GBR","TRADEGOODSERV","EXP","MLN_USD","A","1979",192698.2927,"E"
"GBR","TRADEGOODSERV","EXP","MLN_USD","A","1980",192117.1958,"E"
"GBR","TRADEGOODSERV","EXP","MLN_USD","A","1981",191167.4863,"E"
"GBR","TRADEGOODSERV","EXP","MLN_USD","A","1982",193295.0477,"E"
"GBR","TRADEGOODSERV","EXP","MLN_USD","A","1983",197185.8497,"E"
"GBR","TRADEGOODSERV","EXP","MLN_USD","A","1984",210478.2445,"E"
"GBR","TRADEGOODSERV","EXP","MLN_USD","A","1985",222797.9388,"E"
"GBR","TRADEGOODSERV","EXP","MLN_USD","A","1986",232075.7332,"E"
"GBR","TRADEGOODSERV","EXP","MLN_USD","A","1987",245672.3179,"E"
"GBR","TRADEGOODSERV","EXP","MLN_USD","A","1988",247136.6744,"E"
"GBR","TRADEGOODSERV","EXP","MLN_USD","A","1989",258395.2408,"E"
"GBR","TRADEGOODSERV","EXP","MLN_USD","A","1990",272041.3448,"E"
"GBR","TRADEGOODSERV","EXP","MLN_USD","A","1991",272492.7267,"E"
"GBR","TRADEGOODSERV","EXP","MLN_USD","A","1992",284836.1765,"E"
